Label,Area,Major,Minor,Angle,Feret,Slice,FeretX,FeretY,FeretAngle,MinFeret,Scale+AF8-um,Scale+AF8-px
2022050335.tif+AF8-converted.tif:0526+AC0-0898,130906,708.358869041,235.296970403,179.285787888,700.017856915,1,548,525,179.590751392,238.055236989,1000,230
2022050336.tif+AF8-converted.tif:0547+AC0-0879,102545,618.293820329,211.168775786,179.755671538,610.081961707,1,574,547,179.060809054,213.921985538,1000,230
2022050337.tif+AF8-converted.tif:0546+AC0-0924,143058,735.196215610,247.753047313,179.654590326,726.199008537,1,561,567,1.341391581,247.336344953,1000,230
2022050338.tif+AF8-converted.tif:0548+AC0-0855,116785,667.745970176,222.682407492,178.032729500,657.514258401,1,527,542,177.733769657,224.000725162,1000,230
2022050339.tif+AF8-converted.tif:0548+AC0-0802,122615,687.789279879,226.985606413,179.204504215,673.036403176,1,466,554,0.595922726,225.000000000,1000,230
2022050340.tif+AF8-converted.tif:0577+AC0-0890,127910,735.495764782,221.428970723,178.856974238,718.011141975,1,531,590,179.680806759,219.000000000,1000,230
2022050341.tif+AF8-converted.tif:0533+AC0-0884,139177,727.654416157,243.529972722,0.892130383,712.070221256,1,528,539,179.195336902,243.102673659,1000,230
2022050342.tif+AF8-converted.tif:0578+AC0-0795,140544,690.847326460,259.024203643,179.110904072,683.211533860,1,454,579,178.574191534,257.781034509,1000,230
2022050343.tif+AF8-converted.tif:0537+AC0-0879,143303,735.575656094,248.049327037,0.589750385,718.044566862,1,520,545,179.361633329,247.244193613,1000,230
2022050344.tif+AF8-converted.tif:0623+AC0-0829,112041,648.962975197,219.819985552,0.198433126,637.094969373,1,511,625,0.989310736,220.260835442,1000,230
2022050345.tif+AF8-converted.tif:0629+AC0-0778,137431,702.916859844,248.937810243,0.555727126,694.087170318,1,431,635,0.908070322,249.000000000,1000,230
2022050346.tif+AF8-converted.tif:0579+AC0-0885,135615,705.098888376,244.888176263,0.515146066,695.046041640,1,538,585,179.340509362,245.000000000,1000,230
2022050347.tif+AF8-converted.tif:0623+AC0-0853,144161,707.227283256,259.536771777,179.613714134,699.045778186,1,504,640,0.655717059,259.971465552,1000,230
2022050348.tif+AF8-converted.tif:0505+AC0-0875,115280,655.544392473,223.904065693,0.965287649,642.343366121,1,554,518,1.873493014,222.000000000,1000,230
2022050349.tif+AF8-converted.tif:0592+AC0-0859,136436,690.857191691,251.449521862,179.994333662,681.237843928,1,519,588,178.485926639,254.000000000,1000,230
2022050350.tif+AF8-converted.tif:0580+AC0-0822,138198,702.527792619,250.465761571,0.037619984,693.184679577,1,476,583,1.322611305,253.000000000,1000,230
2022050351.tif+AF8-converted.tif:0564+AC0-0817,141109,714.601601382,251.420593755,0.288262702,705.085810381,1,465,558,0.893904166,252.000000000,1000,230
2022050352.tif+AF8-converted.tif:0548+AC0-0787,139505,697.543791263,254.641048939,2.029383446,688.290636287,1,443,557,1.665106058,257.152971789,1000,230
2022050353.tif+AF8-converted.tif:0592+AC0-0883,131161,687.519768353,242.901192975,179.689573676,686.035713356,1,540,579,179.415369479,243.439742991,1000,230
2022050354.tif+AF8-converted.tif:0518+AC0-0781,117141,700.073173625,213.047091545,179.596335818,684.059207964,1,439,499,179.246151667,213.094011776,1000,230
2022050355.tif+AF8-converted.tif:0541+AC0-0808,139356,711.555053004,249.360283856,0.622980414,703.057607881,1,457,541,0.733476311,249.247122441,1000,230
2022050356.tif+AF8-converted.tif:0579+AC0-0921,144051,768.866807307,238.547727533,179.023638777,754.519714786,1,544,584,177.873282512,235.975001458,1000,230
2022050357.tif+AF8-converted.tif:0526+AC0-0839,120123,658.518223448,232.256828113,1.539207432,645.895502384,1,517,547,3.017449867,230.000000000,1000,230
2022050401.jpg+AF8-converted.tif:0710+AC0-0846,152669,739.202100968,262.964902021,0.492690655,730.197918376,1,481,713,178.665955846,269.022202999,1000,230
2022050402.tif+AF8-converted.tif:0736+AC0-0846,118207,672.308508035,223.864230581,0.656716146,661.127824252,1,516,739,1.126700637,225.000000000,1000,230
2022050403.tif+AF8-converted.tif:0596+AC0-0896,146326,712.366931760,261.533826623,179.541844703,705.006382950,1,544,599,179.756189644,260.836388262,1000,230
2022050404.tif+AF8-converted.tif:0608+AC0-0909,139142,716.978692880,247.093949225,1.605012403,711.551122548,1,554,629,2.255208510,252.565214402,1000,230
2022050405.tif+AF8-converted.tif:0556+AC0-0776,150677,752.126400329,255.074033830,177.649040843,744.243239808,1,404,540,176.687788125,256.963478728,1000,230
2022050406.tif+AF8-converted.tif:0620+AC0-0823,149577,735.272146013,259.016137651,179.574960992,720.136098248,1,463,623,178.886055773,259.000000000,1000,230
2022050407.tif+AF8-converted.tif:0650+AC0-0827,156361,754.566754403,263.840153694,178.386243278,744.419908385,1,455,642,178.075462708,265.000000000,1000,230
2022050408.tif+AF8-converted.tif:0543+AC0-0840,126113,691.017462001,232.370479091,178.626288736,675.106658240,1,503,529,178.981515652,229.509192998,1000,230
2022050409.tif+AF8-converted.tif:0596+AC0-0710,117886,664.547004115,225.863808040,177.989885241,654.149829932,1,383,586,178.773672140,225.095333077,1000,230
2022050410.tif+AF8-converted.tif:0518+AC0-0807,137428,703.660595469,248.669266520,176.892144951,696.655582049,1,459,500,176.049155208,253.129920619,1000,230
2022050411.tif+AF8-converted.tif:0543+AC0-0908,149426,725.560423034,262.218122946,177.513874379,716.854936511,1,550,532,177.201456292,264.081709555,1000,230
2022050412.tif+AF8-converted.tif:0543+AC0-0908,149426,725.560423034,262.218122946,177.513874379,716.854936511,1,550,532,177.201456292,264.081709555,1000,230
2022050413.tif+AF8-converted.tif:0412+AC0-0825,127496,703.449218664,230.767118206,0.745652836,689.035557863,1,481,426,0.582085135,227.720025441,1000,230
2022050414.tif+AF8-converted.tif:0447+AC0-0908,149747,742.880321084,256.654802522,1.533339495,732.393336944,1,542,450,1.877877447,257.833815389,1000,230
2022050415.tif+AF8-converted.tif:0698+AC0-0867,120226,668.775619673,228.890666768,179.777817322,660.128017887,1,537,704,1.128407318,230.000000000,1000,230
2022050416.tif+AF8-converted.tif:0556+AC0-0871,145999,739.353125141,251.424784681,178.812856084,726.154942144,1,508,545,178.816371307,252.949439983,1000,230
2022050417.tif+AF8-converted.tif:0543+AC0-1013,150141,729.871076847,261.916747423,1.523968811,719.756903406,1,654,542,2.627864734,263.627202244,1000,230
2022050418.tif+AF8-converted.tif:0579+AC0-0793,130601,682.899467454,243.500494153,178.140076239,677.357365059,1,455,572,178.138753726,246.371244336,1000,230
2022050419.tif+AF8-converted.tif:0943+AC0-0608,147419,727.238810584,258.099124680,178.656412690,716.011173097,1,250,942,179.679915176,257.248156580,1000,230
2022050420.tif+AF8-converted.tif:0680+AC0-1020,143896,732.374788502,250.164369945,1.020938172,719.434500146,1,661,689,1.991401470,252.214972575,1000,230
2022050422.tif+AF8-converted.tif:0526+AC0-0775,115897,664.343127014,222.121126141,1.836863174,655.305272373,1,448,534,1.748946045,221.055793262,1000,230
2022050423.tif+AF8-converted.tif:0595+AC0-0754,118983,660.541450018,229.348000413,178.794110686,651.092927315,1,429,595,179.031960671,229.286629915,1000,230
2022050424.tif+AF8-converted.tif:0538+AC0-0834,119009,661.748729923,228.979608313,1.152800026,650.173053886,1,509,539,1.321975660,228.000000000,1000,230
2022050425.tif+AF8-converted.tif:0409+AC0-0870,117573,668.698943891,223.865454493,179.385899450,658.061547274,1,541,405,179.216367991,225.000000000,1000,230
2022050426.tif+AF8-converted.tif:0531+AC0-0887,117614,657.745792389,227.672753741,179.531167359,643.174937323,1,566,520,178.663637883,225.000000000,1000,230
2022050427.tif+AF8-converted.tif:0621+AC0-0920,113556,632.766393206,228.495051720,178.678432906,624.039261585,1,608,618,179.357285843,231.000000000,1000,230
2022050428.tif+AF8-converted.tif:0564+AC0-0863,99501,557.417653790,227.277710132,175.637763376,565.084949366,1,581,546,176.448964566,232.452564022,1000,230
2022050429.tif+AF8-converted.tif:0560+AC0-0875,150694,691.028336053,277.658020582,179.638373872,698.045843767,1,526,557,0.656656400,281.322522998,1000,230
2022050430.tif+AF8-converted.tif:0623+AC0-0803,114959,590.316408997,247.952356723,177.356644503,592.864234037,1,507,612,176.905941941,252.000000000,1000,230
2022050431.tif+AF8-converted.tif:0647+AC0-0813,99770,556.507639807,228.264807689,178.182215258,554.436651025,1,536,646,177.725911231,230.000000000,1000,230
2022050432.tif+AF8-converted.tif:0497+AC0-0903,111522,597.902207925,237.487366037,176.515886839,597.610240876,1,605,490,177.410498153,238.417817265,1000,230
2022050433.tif+AF8-converted.tif:0522+AC0-0847,112276,579.170540190,246.825819348,177.938556195,584.670847572,1,555,512,177.255044106,249.403041316,1000,230
2022050434.tif+AF8-converted.tif:0558+AC0-0940,132814,671.014617043,252.012448909,178.330099069,675.239957348,1,603,567,178.472474558,262.793251452,1000,230
2022050435.tif+AF8-converted.tif:0559+AC0-0838,105517,572.081115743,234.841551914,0.211825177,574.125421837,1,551,568,1.197646715,235.928443496,1000,230
2022050436.tif+AF8-converted.tif:0678+AC0-0864,100507,567.142907117,225.638873936,0.862359935,568.106504099,1,580,690,1.109462677,228.000000000,1000,230
2022050437.tif+AF8-converted.tif:0642+AC0-0621,93509,555.701257262,214.250651825,177.043094645,550.480699026,1,346,633,177.605389891,211.304101867,1000,230
2022050438.tif+AF8-converted.tif:0545+AC0-0869,94291,559.950603552,214.402894025,178.191867068,552.177507691,1,593,528,178.547157631,213.896495035,1000,230
2022050439.tif+AF8-converted.tif:0571+AC0-0852,119756,616.787776738,247.213191749,0.425778693,618.097888688,1,543,578,1.019720112,249.000000000,1000,230
2022050440.tif+AF8-converted.tif:0540+AC0-0938,108857,574.061669623,241.439281623,178.786501831,582.123698195,1,647,538,178.818811087,246.000000000,1000,230
2022050441.tif+AF8-converted.tif:0482+AC0-0863,128362,648.754659140,251.922004935,178.497099434,659.334512975,1,534,483,178.174803730,263.108947771,1000,230
2022050442.tif+AF8-converted.tif:0539+AC0-0933,89661,523.920942809,217.895337813,3.489404039,523.309659762,1,672,551,1.971160828,218.856188474,1000,230
2022050443.tif+AF8-converted.tif:0739+AC0-0744,100862,626.626064641,204.941182960,179.615147856,615.117062030,1,437,731,178.882175418,206.006902398,1000,230
2022050444.tif+AF8-converted.tif:0570+AC0-0919,105751,630.904982418,213.417802756,1.196625669,621.206084967,1,609,584,1.475893239,214.153591844,1000,230
2022050445.tif+AF8-converted.tif:0499+AC0-0869,107596,640.028770001,214.045818683,179.604356156,632.133688392,1,553,489,178.821613750,215.740717239,1000,230
2022050446.tif+AF8-converted.tif:0444+AC0-0907,108559,667.825374739,206.972686222,178.998294429,656.171471492,1,579,442,178.690111349,210.348048095,1000,230
2022050447.tif+AF8-converted.tif:0559+AC0-0817,101059,621.608015705,206.999124690,179.743944563,614.039900984,1,510,567,0.653180915,209.352539915,1000,230
2022050448.tif+AF8-converted.tif:0562+AC0-0878,103504,626.019170532,210.513338955,179.279947580,618.080900854,1,569,560,179.072964730,211.930217244,1000,230
2022050449.tif+AF8-converted.tif:0547+AC0-0882,110489,641.977457166,219.133806784,177.878502495,637.490392084,1,564,533,177.752496492,224.546039085,1000,230
2022050450.tif+AF8-converted.tif:0599+AC0-0852,103430,618.543870977,212.905134609,179.165473287,607.052715998,1,549,604,179.244909886,212.228408662,1000,230
2022050451.tif+AF8-converted.tif:0449+AC0-0796,103750,625.130219128,211.313737081,176.628873716,614.115624292,1,490,432,176.545880917,212.849538946,1000,230
2022050452.tif+AF8-converted.tif:0541+AC0-0672,310488,981.004045993,402.980600723,179.225838120,994.012575373,1,175,542,179.711794284,403.000000000,1000,230
2022050453.tif+AF8-converted.tif:0436+AC0-0606,315777,982.551971497,409.199488049,178.794862449,1001.103890713,1,106,434,177.309078612,409.103611703,1000,230
2022050454.tif+AF8-converted.tif:0439+AC0-0902,202179,783.633963543,328.498138022,179.771544975,790.091133984,1,507,434,0.870248711,331.000000000,1000,230
2022050455.tif+AF8-converted.tif:0495+AC0-0827,278000,921.465114626,384.128045455,179.367724940,941.416485940,1,357,476,178.295633790,383.667100067,1000,230
2022050501.tif+AF8-converted.tif:0515+AC0-0850,143240,727.450011208,250.709780161,177.531607000,721.366758314,1,490,507,178.172876291,251.893597669,1000,230
2022050502.tif+AF8-converted.tif:0492+AC0-0871,133474,688.785746772,246.730388645,176.987502659,673.189423565,1,535,478,176.593556245,245.659986016,1000,230
2022050503.tif+AF8-converted.tif:0579+AC0-0940,123569,698.710415611,225.176172830,179.244302706,685.386022618,1,598,574,178.076922573,226.000000000,1000,230
2022050505.tif+AF8-converted.tif:0534+AC0-0808,139980,727.111205706,245.118037067,178.172397337,718.668908469,1,449,514,177.527762212,246.868469244,1000,230
2022050506.tif+AF8-converted.tif:0493+AC0-0911,155936,755.527474387,262.788433748,178.626049092,747.323892298,1,538,478,178.313061718,265.000000000,1000,230
2022050507.tif+AF8-converted.tif:0523+AC0-0885,147820,739.103498555,254.646703568,178.301160542,727.842015825,1,522,510,177.243734347,255.051568878,1000,230
2022050508.tif+AF8-converted.tif:0621+AC0-0920,121545,664.071272226,233.041101065,178.629762628,650.339142294,1,595,615,178.149549231,233.000000000,1000,230
2022050509.tif+AF8-converted.tif:0502+AC0-0923,119206,677.237701972,224.113029632,0.557717200,664.108424883,1,591,512,1.035353187,225.847175065,1000,230
2022050510.tif+AF8-converted.tif:0443+AC0-0838,137844,724.698277540,242.181383955,177.166279135,713.858529402,1,482,410,177.189700050,242.269547935,1000,230
2022050511.tif+AF8-converted.tif:0489+AC0-0830,145577,733.244526760,252.786603158,177.172655647,722.341332058,1,470,471,176.507778540,254.109501218,1000,230
2022050512.tif+AF8-converted.tif:0652+AC0-0848,134068,728.339627008,234.369616802,178.263325116,712.014747038,1,493,645,176.940689027,233.498488540,1000,230
2022050513.tif+AF8-converted.tif:0554+AC0-0916,143918,746.781794724,245.375677465,176.066001155,731.935789533,1,551,531,177.102412816,244.496292919,1000,230
2022050514.tif+AF8-converted.tif:0519+AC0-0878,124537,657.888381224,241.021786838,178.370026219,643.795775072,1,557,503,177.150927642,238.845389116,1000,230
2022050515.tif+AF8-converted.tif:0468+AC0-0816,142631,724.284687453,250.734873526,1.174251400,713.157766557,1,460,475,1.205203272,251.000000000,1000,230
2022050516.tif+AF8-converted.tif:0585+AC0-0921,145181,740.048254078,249.781266729,179.069345377,728.247897354,1,557,581,178.504982501,249.000000000,1000,230
2022050518.tif+AF8-converted.tif:0572+AC0-0674,121471,682.593424042,226.579505883,178.494108511,665.169151419,1,342,554,178.707833114,228.000000000,1000,230
2022050519.tif+AF8-converted.tif:0585+AC0-0845,120178,670.624990288,228.168326894,179.069984571,659.219235156,1,516,573,178.522287896,230.480418132,1000,230
2022050520.tif+AF8-converted.tif:0476+AC0-0936,148475,771.385312179,245.071092773,176.992235831,753.558226018,1,560,455,177.794479628,247.007997379,1000,230
2022050521.tif+AF8-converted.tif:0460+AC0-0851,153054,772.869517610,252.143991760,178.593151908,755.282728520,1,474,423,176.660267268,251.497368954,1000,230
2022050522.tif+AF8-converted.tif:0528+AC0-0879,135306,710.394758076,242.508757112,177.352750934,701.314480101,1,529,509,178.284091827,242.916648406,1000,230
2022050523.tif+AF8-converted.tif:0494+AC0-0823,150222,747.054408572,256.030335534,178.197480460,736.424469990,1,455,485,178.054559813,257.955772692,1000,230
2022050524.tif+AF8-converted.tif:0615+AC0-0858,126063,679.263677822,236.297629284,1.787181982,667.468351310,1,525,629,2.146513176,234.962794356,1000,230
2022050525.tif+AF8-converted.tif:0514+AC0-0896,114847,656.905724356,222.600803392,178.864883452,643.131401815,1,575,509,178.841767229,223.000000000,1000,230
2022050526.tif+AF8-converted.tif:0494+AC0-0859,148758,743.712117722,254.674575931,177.172777982,745.242242496,1,487,486,178.539082037,260.137369890,1000,230
2022050527.tif+AF8-converted.tif:0457+AC0-0838,337596,1021.681345567,420.718827068,0.127355498,1033.017424829,1,322,462,0.332788781,424.928797121,1000,230
2022050528.tif+AF8-converted.tif:0492+AC0-0959,299338,1018.069516449,374.364395244,178.741723798,1027.257513966,1,446,490,1.282943213,374.989402531,1000,230
2022050529.tif+AF8-converted.tif:0376+AC0-0876,204531,798.697998452,326.051846667,177.276082630,805.121729927,1,474,363,179.003652103,327.947270958,1000,230
2022050530.tif+AF8-converted.tif:0447+AC0-0939,305321,950.472101932,409.003873178,177.151559010,971.131813916,1,454,429,179.055973723,410.511281357,1000,230
2022050531.tif+AF8-converted.tif:0642+AC0-0808,205518,788.294410918,331.949131099,177.679373666,803.420811281,1,407,624,178.145491891,334.078229744,1000,230
2022050601.jpg+AF8-converted.tif:0617+AC0-0833,127849,695.492465227,234.053437950,0.732729354,685.493253067,1,491,600,2.173686860,233.776956113,1000,230
2022050602.jpg+AF8-converted.tif:0587+AC0-0853,132021,711.320853332,236.312990331,0.077383177,702.120360052,1,502,587,1.060911690,239.000000000,1000,230
2022050603.jpg+AF8-converted.tif:0598+AC0-0777,104980,617.190739560,216.569496006,1.005177340,602.100489952,1,476,609,1.046816354,213.177368789,1000,230
2022050604.jpg+AF8-converted.tif:0608+AC0-0874,132736,718.370250818,235.261307129,2.035047658,707.159105152,1,521,632,1.215428250,237.809210338,1000,230
2022050605.jpg+AF8-converted.tif:0626+AC0-0880,108398,637.385137811,216.535673618,179.124069160,628.230053404,1,566,621,178.449378284,220.982168242,1000,230
2022050606.jpg+AF8-converted.tif:0604+AC0-0811,134239,734.442268358,232.718636453,4.264126497,716.686821422,1,454,637,4.962815093,236.163638553,1000,230
2022050607.jpg+AF8-converted.tif:0529+AC0-0760,132222,704.005445626,239.132069404,0.661338262,694.072042370,1,413,532,0.825530470,244.332165147,1000,230
2022050608.jpg+AF8-converted.tif:0537+AC0-0857,105141,634.844218903,210.870123704,0.649402170,619.158299629,1,548,542,1.295644880,208.880261631,1000,230
2022050609.jpg+AF8-converted.tif:0580+AC0-0864,139096,721.877009592,245.336151950,179.498141590,713.100974617,1,508,585,0.964213811,246.928526708,1000,230
2022050610.jpg+AF8-converted.tif:0597+AC0-0808,137239,724.207882857,241.281717607,0.792600876,710.045068992,1,453,596,0.645558929,242.000000000,1000,230
2022050611.jpg+AF8-converted.tif:0540+AC0-0840,135513,714.925906951,241.340408493,179.302665351,706.442495891,1,487,519,177.971960008,240.523517072,1000,230
2022050612.jpg+AF8-converted.tif:0558+AC0-0888,136410,708.347812570,245.193961519,1.156320894,697.207286250,1,540,567,1.397181027,246.000000000,1000,230
2022050613.jpg+AF8-converted.tif:0494+AC0-0804,135369,715.720473250,240.816310799,1.895609096,705.681231152,1,452,516,2.517767018,243.000000000,1000,230
2022050614.jpg+AF8-converted.tif:0612+AC0-0875,120736,698.133631632,220.195450710,3.407656401,683.292031272,1,534,630,3.524028584,219.836737672,1000,230
2022050615.jpg+AF8-converted.tif:0586+AC0-0853,114609,666.960158044,218.790746677,0.911269509,655.061829143,1,526,588,0.787220713,219.050963866,1000,230
2022050616.jpg+AF8-converted.tif:0549+AC0-0808,128689,707.888800245,231.465625273,177.765176026,690.209388519,1,463,546,178.588650377,229.740540804,1000,230
2022050617.jpg+AF8-converted.tif:0583+AC0-0879,122416,674.948640414,230.928522225,0.668517602,661.170174766,1,549,583,178.700016322,231.873629512,1000,230
2022050618.jpg+AF8-converted.tif:0530+AC0-0892,99650,625.267199024,202.918561586,0.407967773,610.209799987,1,587,528,1.502495616,203.000000000,1000,230
2022050619.jpg+AF8-converted.tif:0587+AC0-0827,86874,571.676631076,193.485978255,178.111567377,563.150068809,1,546,585,178.677241921,195.039196664,1000,230
2022050620.jpg+AF8-converted.tif:0623+AC0-0839,120809,675.057157306,227.860403368,1.924075426,664.433593371,1,507,636,2.070030653,226.658372872,1000,230
2022050621.jpg+AF8-converted.tif:0548+AC0-0949,128939,701.740638066,233.947166165,0.445331562,691.035454951,1,604,552,179.419599511,235.000000000,1000,230
2022050622.jpg+AF8-converted.tif:0628+AC0-0774,144151,714.811043694,256.765414066,0.342988088,700.231390328,1,424,631,1.472995442,256.000000000,1000,230
2022050623.jpg+AF8-converted.tif:0635+AC0-0729,150333,749.009586327,255.550695175,179.757430058,737.114645086,1,361,632,178.989460111,255.981998817,1000,230
2022050624.jpg+AF8-converted.tif:0594+AC0-0839,120386,670.585391075,228.576729933,179.227388423,659.048556633,1,510,587,179.304486007,229.000000000,1000,230
2022050625.jpg+AF8-converted.tif:0609+AC0-0893,121277,680.476681143,226.921328160,3.184170131,665.271373200,1,561,626,1.636577042,227.129387400,1000,230
2022050626.jpg+AF8-converted.tif:0849+AC0-0200,143848,725.948836405,252.294587230,89.873860699,702.445015642,1,168,1200,87.960413957,250.530658549,1000,230
2022050627.jpg+AF8-converted.tif:0590+AC0-0794,147131,739.142667863,253.446344801,178.899078230,724.044197546,1,432,591,179.366923229,251.880995247,1000,230
2022050628.jpg+AF8-converted.tif:0409+AC0-0788,127775,649.008859418,250.671744257,1.986584697,654.247659530,1,461,423,1.576550055,254.010455179,1000,230
2022050629.jpg+AF8-converted.tif:0588+AC0-0835,129643,629.628122045,262.165218672,179.814237471,636.095118673,1,517,585,179.009134054,268.000000000,1000,230
2022050630.jpg+AF8-converted.tif:0528+AC0-0813,117729,617.540176887,242.732738650,179.998294029,622.003215426,1,502,527,179.815769833,246.418950385,1000,230
2022050631.jpg+AF8-converted.tif:0623+AC0-0845,117813,617.823418922,242.794568625,178.726658824,619.261657137,1,536,618,178.334356246,247.000000000,1000,230
2022050632.jpg+AF8-converted.tif:0570+AC0-0821,123698,631.519472817,249.394028187,0.533905086,636.063676058,1,503,571,0.810735219,253.350667349,1000,230
2022050633.jpg+AF8-converted.tif:0582+AC0-0847,132326,629.793402021,267.520579695,2.008664235,635.314882558,1,530,589,1.803995116,270.597005341,1000,230
2022050634.jpg+AF8-converted.tif:0500+AC0-0759,281795,945.467721624,379.486818326,179.323599589,960.102077906,1,279,495,0.835504225,386.117053528,1000,230
2022053111.tif+AF8-converted.tif:0486+AC0-0897,160054,711.969496745,286.230074497,178.662883514,714.403247473,1,540,465,178.074816292,283.990471092,,
2022053112.tif+AF8-converted.tif:0612+AC0-0688,151655,678.022130567,284.788850469,179.351565515,686.263069092,1,345,597,178.413496247,289.000000000,,
2022053113.tif+AF8-converted.tif:0519+AC0-0923,187790,720.553004418,331.830764205,177.200145803,735.425047167,1,556,499,178.051914993,357.509123102,,
2022053114.tif+AF8-converted.tif:0500+AC0-0906,164777,708.832498307,295.980493225,0.912071235,721.135909521,1,546,506,1.112399616,302.000000000,,
2022053115.tif+AF8-converted.tif:0546+AC0-0882,125390,614.839648018,259.663648935,2.333570146,624.115373949,1,570,551,1.101706115,265.317850310,,
2022053116.tif+AF8-converted.tif:0522+AC0-0872,206180,796.779733439,329.471895828,0.166571034,816.137856002,1,464,519,1.053112632,339.455278755,,
2022053117.tif+AF8-converted.tif:0628+AC0-0929,175740,727.513801185,307.566835471,178.712365793,743.387516710,1,558,613,178.149904772,311.494668975,,
2022053118.tif+AF8-converted.tif:0518+AC0-0923,160416,694.598794119,294.051755542,1.828611790,709.158656437,1,569,528,1.212000704,296.904848310,,
2022080901.jpg+AF8-converted.tif:0617+AC0-0801,134151,736.600536702,231.884650710,0.067208874,726.465415557,1,438,641,2.051038417,235.000000000,500,115
2022080902.jpg+AF8-converted.tif:0570+AC0-0877,120481,682.627764544,224.721556252,178.377282180,673.106975153,1,541,567,178.978489593,224.263744365,500,115
2022080903.jpg+AF8-converted.tif:0561+AC0-0911,139151,726.084282224,244.011005646,178.960352079,720.044443073,1,551,561,179.363406424,253.280234029,500,115
2022080904.jpg+AF8-converted.tif:0552+AC0-0917,131486,711.073455829,235.437244080,2.153674258,702.775212995,1,566,581,2.691410016,234.865071662,500,115
2022080905.jpg+AF8-converted.tif:0580+AC0-0860,131331,700.902529988,238.572148759,0.140885539,691.319029103,1,515,586,1.740725250,240.000000000,500,115
2022080906.jpg+AF8-converted.tif:0605+AC0-0844,129439,718.981079166,229.222796269,0.871381028,706.017705160,1,491,616,0.405770691,229.617794684,500,115
2022080907.jpg+AF8-converted.tif:0537+AC0-0828,122092,717.719371886,216.592123029,0.569312546,701.182572516,1,478,548,1.307522580,216.518399686,500,115
2022080908.jpg+AF8-converted.tif:0613+AC0-0871,113687,679.537701364,213.013617687,1.522716546,667.362719966,1,538,631,1.889130945,214.535737320,500,115
2022080909.tif+AF8-converted.tif:0568+AC0-0814,129084,687.115418441,239.195408780,3.030418894,679.619010917,1,475,586,2.445608833,241.074936330,500,115
2022080910.tif+AF8-converted.tif:0619+AC0-0890,129300,710.257847118,231.788883153,2.280698542,699.560576362,1,541,644,2.293883526,233.852992379,500,115
2022080911.tif+AF8-converted.tif:0608+AC0-0867,112677,662.125091843,216.673275110,178.259142249,648.077155900,1,543,606,179.115876052,215.000735902,500,115
2022080912.tif+AF8-converted.tif:0544+AC0-0770,115556,680.924689094,216.074510424,2.395271602,664.031625753,1,439,573,3.194188765,217.110129385,500,115
2022080913.tif+AF8-converted.tif:0663+AC0-0882,132846,721.049487739,234.581375392,0.640207191,714.137241712,1,525,661,1.123302714,238.000000000,500,115
2022080914.tif+AF8-converted.tif:0489+AC0-0906,131185,726.205352612,230.003715995,179.669136382,716.136858429,1,548,499,1.120165798,231.468002770,500,115
2022080915.tif+AF8-converted.tif:0553+AC0-0908,132480,716.290376872,235.489377399,179.304978849,700.182833266,1,558,539,178.690610181,234.365634859,500,115
2022080916.tif+AF8-converted.tif:0610+AC0-0867,140304,766.412505410,233.086751356,174.333909027,742.049189744,1,500,530,171.553228942,227.555987894,500,115
2022092101.tif+AF8-converted.tif:0512+AC0-0897,122790,665.087746570,235.068356776,0.422815060,656.171471492,1,569,518,1.309888651,236.589244855,500,115
2022092103.tif+AF8-converted.tif:0539+AC0-0864,136056,703.086339097,246.387776103,1.576437621,698.140387028,1,515,554,1.149044947,245.839164205,500,115
2022092104.tif+AF8-converted.tif:0552+AC0-0827,182264,930.103393152,249.505306711,0.535415536,897.655836053,1,380,599,4.408496158,314.822667753,500,115
2022092105.tif+AF8-converted.tif:0801+AC0-0787,128925,703.590717209,233.306671464,0.456110031,689.035557863,1,443,800,0.582085135,232.188216264,500,115
2022092106.tif+AF8-converted.tif:0457+AC0-0802,139887,734.099683479,242.623262484,176.926872741,725.223413853,1,440,445,178.577776271,242.933004813,500,115
2022092107.tif+AF8-converted.tif:0521+AC0-0911,124262,665.558166705,237.718204393,177.598524242,655.515827421,1,584,510,177.726857117,238.287820109,500,115
2022092108.tif+AF8-converted.tif:0581+AC0-0696,122719,662.651037393,235.796331513,178.933245009,650.076918526,1,371,578,0.881403997,235.747155964,500,115
2022092109.tif+AF8-converted.tif:0614+AC0-0953,120297,660.869538727,231.765709474,178.592476443,651.172788129,1,628,604,178.680054306,230.450003043,500,115
2022092110.tif+AF8-converted.tif:0475+AC0-1076,113080,643.337253428,223.798523949,177.993501398,635.284188376,1,759,470,178.286149431,225.515995719,500,115
2022092111.tif+AF8-converted.tif:0516+AC0-0804,128046,683.901985245,238.386836509,2.264202058,674.908141898,1,467,524,2.972630045,240.211962411,500,115
2022092301.tif+AF8-converted.tif:0560+AC0-0939,141742,720.839417437,250.363000669,3.038459067,710.127453349,1,585,569,3.229060976,253.000000000,500,115
2022092302.tif+AF8-converted.tif:0582+AC0-0815,139905,718.435449700,247.945140486,0.134433271,709.045132555,1,461,589,0.646469372,250.000000000,500,115
2022092303.tif+AF8-converted.tif:0612+AC0-0871,136365,699.745783804,248.126268906,0.308594843,688.142427118,1,527,617,1.165741606,247.858326755,500,115
2022092304.tif+AF8-converted.tif:0536+AC0-0896,146176,741.265425584,251.080189724,177.624606555,729.888347626,1,532,526,177.172875422,254.555347110,500,115
